,Year,ACCIDENT_TYPE,ROAD_GEOMETRY,SEVERITY,SPEED_ZONE,ALCOHOL_RELATED,TOTAL_PERSONS,INJ_OR_FATAL,DRIVER,OLD_DRIVER,YOUNG_DRIVER
1286,2015,Collision with vehicle,Multiple intersection,Serious injury accident,60 km/hr,Yes,3,1,1,0,0
1287,2015,Collision with vehicle,Multiple intersection,Serious injury accident,70 km/hr,No,23,11,14,1,3
1288,2015,Collision with vehicle,Multiple intersection,Serious injury accident,80 km/hr,No,85,44,48,4,8
1289,2015,Collision with vehicle,Multiple intersection,Serious injury accident,Not known,No,4,2,3,0,0
1290,2015,Collision with vehicle,Not at intersection,Fatal accident,100 km/hr,No,96,70,64,2,13
1291,2015,Collision with vehicle,Not at intersection,Fatal accident,100 km/hr,Yes,2,2,0,0,0
1292,2015,Collision with vehicle,Not at intersection,Fatal accident,110 km/hr,No,4,3,2,0,0
1293,2015,Collision with vehicle,Not at intersection,Fatal accident,40 km/hr,No,8,2,3,0,1
1294,2015,Collision with vehicle,Not at intersection,Fatal accident,50 km/hr,No,13,6,4,0,0
1295,2015,Collision with vehicle,Not at intersection,Fatal accident,50 km/hr,Yes,2,2,2,0,1
1296,2015,Collision with vehicle,Not at intersection,Fatal accident,60 km/hr,No,29,22,15,1,1
1297,2015,Collision with vehicle,Not at intersection,Fatal accident,70 km/hr,No,3,3,2,1,0
1298,2015,Collision with vehicle,Not at intersection,Fatal accident,80 km/hr,No,16,11,12,1,1
1299,2015,Collision with vehicle,Not at intersection,Fatal accident,80 km/hr,Yes,6,5,3,0,0
1300,2015,Collision with vehicle,Not at intersection,Fatal accident,90 km/hr,No,27,27,2,0,0
1301,2015,Collision with vehicle,Not at intersection,Other injury accident,100 km/hr,No,1356,574,1005,19,191
1302,2015,Collision with vehicle,Not at intersection,Other injury accident,100 km/hr,Yes,10,4,7,0,3
1303,2015,Collision with vehicle,Not at intersection,Other injury accident,110 km/hr,No,114,43,51,1,10
1304,2015,Collision with vehicle,Not at intersection,Other injury accident,30km/hr,No,7,3,4,0,0
1305,2015,Collision with vehicle,Not at intersection,Other injury accident,40 km/hr,No,475,211,260,7,34
1306,2015,Collision with vehicle,Not at intersection,Other injury accident,40 km/hr,Yes,9,5,3,0,0
1307,2015,Collision with vehicle,Not at intersection,Other injury accident,50 km/hr,No,858,425,558,27,103
1308,2015,Collision with vehicle,Not at intersection,Other injury accident,50 km/hr,Yes,30,22,23,0,8
1309,2015,Collision with vehicle,Not at intersection,Other injury accident,60 km/hr,No,2494,1081,1731,63,332
1310,2015,Collision with vehicle,Not at intersection,Other injury accident,60 km/hr,Yes,30,21,25,1,3
1311,2015,Collision with vehicle,Not at intersection,Other injury accident,70 km/hr,No,630,251,478,15,90
1312,2015,Collision with vehicle,Not at intersection,Other injury accident,70 km/hr,Yes,2,1,2,0,1
1313,2015,Collision with vehicle,Not at intersection,Other injury accident,80 km/hr,No,1318,513,968,27,203
1314,2015,Collision with vehicle,Not at intersection,Other injury accident,90 km/hr,No,35,10,25,1,7
1315,2015,Collision with vehicle,Not at intersection,Other injury accident,Camping grounds or off road,No,25,14,9,0,0
1316,2015,Collision with vehicle,Not at intersection,Other injury accident,Not known,No,393,185,267,11,50
1317,2015,Collision with vehicle,Not at intersection,Other injury accident,Not known,Yes,2,1,0,0,0
1318,2015,Collision with vehicle,Not at intersection,Other injury accident,Other speed limit,No,17,8,12,0,3
1319,2015,Collision with vehicle,Not at intersection,Serious injury accident,100 km/hr,No,660,314,392,14,57
1320,2015,Collision with vehicle,Not at intersection,Serious injury accident,100 km/hr,Yes,16,9,12,1,4
1321,2015,Collision with vehicle,Not at intersection,Serious injury accident,110 km/hr,No,61,37,39,1,6
1322,2015,Collision with vehicle,Not at intersection,Serious injury accident,40 km/hr,No,110,52,61,5,9
1323,2015,Collision with vehicle,Not at intersection,Serious injury accident,40 km/hr,Yes,9,5,8,0,1
1324,2015,Collision with vehicle,Not at intersection,Serious injury accident,50 km/hr,No,226,129,126,10,20
1325,2015,Collision with vehicle,Not at intersection,Serious injury accident,50 km/hr,Yes,30,20,23,1,5
1326,2015,Collision with vehicle,Not at intersection,Serious injury accident,60 km/hr,No,719,367,439,22,115
1327,2015,Collision with vehicle,Not at intersection,Serious injury accident,60 km/hr,Yes,16,13,12,1,2
1328,2015,Collision with vehicle,Not at intersection,Serious injury accident,70 km/hr,No,183,86,122,10,30
1329,2015,Collision with vehicle,Not at intersection,Serious injury accident,70 km/hr,Yes,3,3,3,0,0
1330,2015,Collision with vehicle,Not at intersection,Serious injury accident,80 km/hr,No,561,243,312,19,59
1331,2015,Collision with vehicle,Not at intersection,Serious injury accident,80 km/hr,Yes,26,11,21,1,4
1332,2015,Collision with vehicle,Not at intersection,Serious injury accident,90 km/hr,No,30,15,21,4,4
1333,2015,Collision with vehicle,Not at intersection,Serious injury accident,Camping grounds or off road,No,11,6,4,1,1
1334,2015,Collision with vehicle,Not at intersection,Serious injury accident,Not known,No,77,38,38,0,9
1335,2015,Collision with vehicle,T intersection,Fatal accident,100 km/hr,No,8,5,6,2,1
1336,2015,Collision with vehicle,T intersection,Fatal accident,50 km/hr,No,4,1,1,0,0
1337,2015,Collision with vehicle,T intersection,Fatal accident,60 km/hr,No,20,11,12,1,1
1338,2015,Collision with vehicle,T intersection,Fatal accident,60 km/hr,Yes,15,12,5,0,1
1339,2015,Collision with vehicle,T intersection,Fatal accident,75 km/hr,No,2,1,1,0,0
1340,2015,Collision with vehicle,T intersection,Fatal accident,80 km/hr,No,13,8,6,1,0
1341,2015,Collision with vehicle,T intersection,Other injury accident,100 km/hr,No,156,74,106,5,22
1342,2015,Collision with vehicle,T intersection,Other injury accident,110 km/hr,No,8,3,5,1,0
1343,2015,Collision with vehicle,T intersection,Other injury accident,30km/hr,No,4,3,1,0,0
1344,2015,Collision with vehicle,T intersection,Other injury accident,30km/hr,Yes,3,1,1,0,0
1345,2015,Collision with vehicle,T intersection,Other injury accident,40 km/hr,No,238,112,128,8,22
1346,2015,Collision with vehicle,T intersection,Other injury accident,40 km/hr,Yes,2,1,2,0,0
1347,2015,Collision with vehicle,T intersection,Other injury accident,50 km/hr,No,651,304,414,17,72
1348,2015,Collision with vehicle,T intersection,Other injury accident,50 km/hr,Yes,5,2,3,0,1
1349,2015,Collision with vehicle,T intersection,Other injury accident,60 km/hr,No,2580,1168,1773,82,360
1350,2015,Collision with vehicle,T intersection,Other injury accident,60 km/hr,Yes,19,10,13,1,5
1351,2015,Collision with vehicle,T intersection,Other injury accident,70 km/hr,No,520,223,363,12,70
1352,2015,Collision with vehicle,T intersection,Other injury accident,75 km/hr,No,2,1,2,0,1
1353,2015,Collision with vehicle,T intersection,Other injury accident,80 km/hr,No,784,357,526,17,105
1354,2015,Collision with vehicle,T intersection,Other injury accident,80 km/hr,Yes,15,8,8,0,2
1355,2015,Collision with vehicle,T intersection,Other injury accident,90 km/hr,No,25,15,17,0,3
1356,2015,Collision with vehicle,T intersection,Other injury accident,Camping grounds or off road,No,3,1,3,0,0
1357,2015,Collision with vehicle,T intersection,Other injury accident,Not known,No,266,125,212,11,45
1358,2015,Collision with vehicle,T intersection,Other injury accident,Other speed limit,No,2,1,1,0,0
1359,2015,Collision with vehicle,T intersection,Serious injury accident,100 km/hr,No,119,65,69,6,15
1360,2015,Collision with vehicle,T intersection,Serious injury accident,110 km/hr,No,6,3,4,0,1
1361,2015,Collision with vehicle,T intersection,Serious injury accident,40 km/hr,No,55,21,32,1,4
1362,2015,Collision with vehicle,T intersection,Serious injury accident,50 km/hr,No,177,92,98,9,18
1363,2015,Collision with vehicle,T intersection,Serious injury accident,50 km/hr,Yes,4,2,2,0,0
1364,2015,Collision with vehicle,T intersection,Serious injury accident,60 km/hr,No,709,336,427,34,73
1365,2015,Collision with vehicle,T intersection,Serious injury accident,60 km/hr,Yes,8,6,6,0,1
1366,2015,Collision with vehicle,T intersection,Serious injury accident,70 km/hr,No,139,69,88,11,18
1367,2015,Collision with vehicle,T intersection,Serious injury accident,80 km/hr,No,285,157,174,12,31
1368,2015,Collision with vehicle,T intersection,Serious injury accident,80 km/hr,Yes,27,16,17,3,5
1369,2015,Collision with vehicle,T intersection,Serious injury accident,90 km/hr,No,19,10,12,1,8
1370,2015,Collision with vehicle,T intersection,Serious injury accident,Camping grounds or off road,No,3,1,1,0,0
1371,2015,Collision with vehicle,T intersection,Serious injury accident,Not known,No,32,15,22,1,3
1372,2015,Collision with vehicle,Unknown,Other injury accident,40 km/hr,No,2,1,1,0,0
1373,2015,Collision with vehicle,Unknown,Other injury accident,50 km/hr,No,2,1,1,0,0
1374,2015,Collision with vehicle,Unknown,Other injury accident,60 km/hr,No,2,1,2,0,0
1375,2015,Collision with vehicle,Unknown,Other injury accident,80 km/hr,No,19,5,8,1,1
1376,2015,Collision with vehicle,Unknown,Other injury accident,90 km/hr,No,3,1,1,0,0
1377,2015,Collision with vehicle,Unknown,Other injury accident,Not known,No,3,1,2,0,1
1378,2015,Collision with vehicle,Unknown,Serious injury accident,100 km/hr,No,3,1,2,0,0
1379,2015,Collision with vehicle,Unknown,Serious injury accident,50 km/hr,No,2,1,1,0,0
1380,2015,Collision with vehicle,Y intersection,Other injury accident,40 km/hr,No,3,1,2,0,1
1381,2015,Collision with vehicle,Y intersection,Other injury accident,60 km/hr,No,12,6,9,0,2
1382,2015,Collision with vehicle,Y intersection,Other injury accident,70 km/hr,No,2,1,2,0,0
1383,2015,Collision with vehicle,Y intersection,Other injury accident,80 km/hr,No,2,1,2,0,0
1384,2015,Collision with vehicle,Y intersection,Other injury accident,Not known,No,3,1,2,0,0
1385,2015,Collision with vehicle,Y intersection,Serious injury accident,40 km/hr,No,2,2,1,0,0
1386,2015,Collision with vehicle,Y intersection,Serious injury accident,50 km/hr,No,1,1,0,0,0
1387,2015,Fall from or in moving vehicle,Cross intersection,Other injury accident,60 km/hr,No,2,1,0,0,0
1388,2015,Fall from or in moving vehicle,Cross intersection,Other injury accident,Not known,No,6,3,2,0,0
1389,2015,Fall from or in moving vehicle,Cross intersection,Serious injury accident,40 km/hr,No,7,2,2,0,1
1390,2015,Fall from or in moving vehicle,Cross intersection,Serious injury accident,50 km/hr,No,6,3,3,1,1
1391,2015,Fall from or in moving vehicle,Cross intersection,Serious injury accident,60 km/hr,No,14,5,5,0,1
1392,2015,Fall from or in moving vehicle,Multiple intersection,Other injury accident,40 km/hr,No,2,1,1,0,0
1393,2015,Fall from or in moving vehicle,Multiple intersection,Other injury accident,50 km/hr,No,6,3,3,0,2
1394,2015,Fall from or in moving vehicle,Multiple intersection,Other injury accident,60 km/hr,No,3,1,1,0,0
1395,2015,Fall from or in moving vehicle,Not at intersection,Other injury accident,40 km/hr,No,3,2,1,0,0
1396,2015,Fall from or in moving vehicle,Not at intersection,Other injury accident,50 km/hr,No,21,9,7,0,3
1397,2015,Fall from or in moving vehicle,Not at intersection,Other injury accident,60 km/hr,No,11,5,3,1,0
1398,2015,Fall from or in moving vehicle,Not at intersection,Other injury accident,80 km/hr,No,4,2,2,0,0
1399,2015,Fall from or in moving vehicle,Not at intersection,Other injury accident,Not known,No,17,6,5,0,1
1400,2015,Fall from or in moving vehicle,Not at intersection,Serious injury accident,100 km/hr,No,2,2,1,0,0
1401,2015,Fall from or in moving vehicle,Not at intersection,Serious injury accident,40 km/hr,No,2,1,1,0,0
1402,2015,Fall from or in moving vehicle,Not at intersection,Serious injury accident,50 km/hr,No,13,4,4,0,2
1403,2015,Fall from or in moving vehicle,Not at intersection,Serious injury accident,60 km/hr,No,14,6,5,0,0
1404,2015,Fall from or in moving vehicle,Not at intersection,Serious injury accident,70 km/hr,No,4,1,1,0,0
1405,2015,Fall from or in moving vehicle,Not at intersection,Serious injury accident,80 km/hr,No,3,2,0,0,0
1406,2015,Fall from or in moving vehicle,Not at intersection,Serious injury accident,Camping grounds or off road,No,1,1,0,0,0
1407,2015,Fall from or in moving vehicle,Not at intersection,Serious injury accident,Not known,No,4,2,1,0,0
1408,2015,Fall from or in moving vehicle,T intersection,Other injury accident,50 km/hr,No,2,1,1,0,0
1409,2015,Fall from or in moving vehicle,T intersection,Other injury accident,60 km/hr,No,5,3,2,0,0
1410,2015,Fall from or in moving vehicle,T intersection,Other injury accident,Not known,No,4,2,2,1,0
1411,2015,Fall from or in moving vehicle,T intersection,Serious injury accident,50 km/hr,No,2,1,1,0,0
1412,2015,Fall from or in moving vehicle,T intersection,Serious injury accident,60 km/hr,No,19,2,2,0,0
1413,2015,Fall from or in moving vehicle,T intersection,Serious injury accident,Not known,No,2,1,0,0,0
1414,2015,No collision and no object struck,Cross intersection,Other injury accident,40 km/hr,No,17,10,2,0,0
1415,2015,No collision and no object struck,Cross intersection,Other injury accident,50 km/hr,No,14,11,1,0,0
1416,2015,No collision and no object struck,Cross intersection,Other injury accident,60 km/hr,No,27,18,6,0,0
1417,2015,No collision and no object struck,Cross intersection,Other injury accident,60 km/hr,Yes,2,2,2,0,0
1418,2015,No collision and no object struck,Cross intersection,Other injury accident,70 km/hr,No,7,4,1,0,1
1419,2015,No collision and no object struck,Cross intersection,Other injury accident,80 km/hr,No,9,6,3,0,0
1420,2015,No collision and no object struck,Cross intersection,Other injury accident,Not known,No,6,5,1,0,0
1421,2015,No collision and no object struck,Cross intersection,Serious injury accident,40 km/hr,No,1,1,0,0,0
1422,2015,No collision and no object struck,Cross intersection,Serious injury accident,50 km/hr,No,8,6,0,0,0
1423,2015,No collision and no object struck,Cross intersection,Serious injury accident,60 km/hr,No,20,12,6,1,0
1424,2015,No collision and no object struck,Cross intersection,Serious injury accident,70 km/hr,No,1,1,0,0,0
1425,2015,No collision and no object struck,Cross intersection,Serious injury accident,80 km/hr,No,3,2,0,0,0
1426,2015,No collision and no object struck,Cross intersection,Serious injury accident,Not known,No,4,3,0,0,0
1427,2015,No collision and no object struck,Dead end,Other injury accident,50 km/hr,No,1,1,0,0,0
1428,2015,No collision and no object struck,Dead end,Other injury accident,Not known,No,1,1,0,0,0
1429,2015,No collision and no object struck,Dead end,Serious injury accident,50 km/hr,No,3,2,1,0,0
1430,2015,No collision and no object struck,Multiple intersection,Other injury accident,30km/hr,No,2,1,1,0,0
1431,2015,No collision and no object struck,Multiple intersection,Other injury accident,40 km/hr,No,2,1,1,0,0
1432,2015,No collision and no object struck,Multiple intersection,Other injury accident,50 km/hr,No,3,3,0,0,0
1433,2015,No collision and no object struck,Multiple intersection,Other injury accident,60 km/hr,No,10,7,4,0,0
1434,2015,No collision and no object struck,Multiple intersection,Other injury accident,Camping grounds or off road,No,1,1,0,0,0
1435,2015,No collision and no object struck,Multiple intersection,Other injury accident,Not known,No,2,2,0,0,0
1436,2015,No collision and no object struck,Multiple intersection,Serious injury accident,50 km/hr,No,1,1,0,0,0
1437,2015,No collision and no object struck,Multiple intersection,Serious injury accident,60 km/hr,No,3,2,1,0,0
1438,2015,No collision and no object struck,Multiple intersection,Serious injury accident,Not known,No,2,1,0,0,0
1439,2015,No collision and no object struck,Not at intersection,Fatal accident,100 km/hr,No,1,1,0,0,0
1440,2015,No collision and no object struck,Not at intersection,Non injury accident,Not known,No,1,0,0,0,0
1441,2015,No collision and no object struck,Not at intersection,Other injury accident,100 km/hr,No,82,72,20,0,4
